decision_id,unit_id,action,disposition,stacks_labels,rationale,review_state,supersedes
D000131,tohoku:axiom:delta-functor:2:p1,set,existing_stronger,homology-definition-cohomological-delta-functor,"This introduces the long sequence whose consecutive composites must vanish; Stacks requires that same sequence to be exact, hence supplies a stronger packaged axiom.",reviewed_stronger,
D000132,tohoku:axiom:delta-functor:2:p2,set,existing_stronger,homology-definition-cohomological-delta-functor,"Tohoku only requires the displayed sequence to be a complex. Stacks' delta-functor definition requires exactness and therefore implies, but is not equivalent to, this axiom.",reviewed_stronger,
D000133,tohoku:construction:composite-functor-spectral-sequences:p1,set,existing_weaker,derived-lemma-compose-derived-functors;derived-lemma-grothendieck-spectral-sequence,Both sources use injective resolutions to compare composite derived functors. Stacks additionally requires both F and G left exact and packages the construction in derived-category form.,reviewed_weaker,
D000134,tohoku:construction:composite-functor-spectral-sequences:p2,set,existing_weaker,derived-lemma-grothendieck-spectral-sequence,"Stacks verifies the second E2 page R^pG(R^qF) and convergence, but not Tohoku's separate first spectral functor or its broader non-left-exact F scope.",reviewed_weaker,
D000135,tohoku:construction:composite-resolving-functor-spectral-sequence,set,existing_weaker,derived-lemma-grothendieck-spectral-sequence,"The E2 outcome is Grothendieck's spectral sequence, but the local construction does not use or define Tohoku resolving functors.",reviewed_weaker,
D000136,tohoku:construction:derived-bifunctor:cohomological-first-variable,set,extend_existing,,No local generic theorem derives a mixed-variance bifunctor in one variable and proves the resulting partial derived functors form a cohomological functor in the other under this exactness-on-injectives hypothesis.,reviewed_gap,
D000137,tohoku:construction:derived-bifunctor:p1,set,extend_existing,,The local derived-functor chapter treats one-variable functors; no exact generic partial-derived-bifunctor construction with Tohoku's variance and hypotheses is labeled.,reviewed_gap,
D000138,tohoku:construction:derived-bifunctor:p2,set,extend_existing,,"No labeled local target gives R_2^iT(A,B)=H^i(T(A,C(B))) as a generic bifunctor; Ext is only a special case.",reviewed_gap,
D000139,tohoku:construction:four-functor-square:p1,set,new_statement,,"After restoring the bold resolving-functor subject and unpacking the acyclicity hypothesis componentwise, the four-category square and compatibility package are well typed. No local generic comparison construction for this package was found.",reviewed_new_statement,
D000140,tohoku:construction:four-functor-square:p2,set,structural_only,,This continuation only completes the componentwise G-acyclicity hypothesis of the unmatched four-functor construction; it has no standalone target and is structurally absorbed into its parent unit.,reviewed_structural,
D000141,tohoku:construction:hyperhomology-identification,set,existing_weaker,derived-lemma-two-ss-complex-functor;derived-lemma-leray-acyclicity,Stacks constructs the two Cartan-Eilenberg spectral sequences converging to H*(RF(K)); it does not use Tohoku's identification with R*(F composed with H0) on the category of complexes.,reviewed_weaker,
D000142,tohoku:construction:hyperhomology-resolution:a:p1,set,existing_weaker,derived-lemma-functorial-injective-resolutions;homology-lemma-double-complex-gives-resolution,"Stacks functorially builds a double complex whose totalization is an injective resolution, but does not reproduce Tohoku's characterization of injectives in the abelian category of nonnegative complexes.",reviewed_weaker,
D000143,tohoku:construction:hyperhomology-resolution:a:p2,set,structural_only,derived-lemma-functorial-injective-resolutions,This fragment only finishes the assertion that every nonnegative complex embeds in an injective object; Stacks' related functorial-resolution construction has different categorical packaging.,reviewed_structural,
D000144,tohoku:construction:hyperhomology-resolution:b,set,existing_equivalent,derived-definition-cartan-eilenberg;derived-lemma-cartan-eilenberg,"The Cartan-Eilenberg resolution has injective entries and gives injective resolutions of terms, cycles, boundaries, and cohomology, exactly matching Tohoku's quoted resolution type.",reviewed_equivalent,
D000145,tohoku:construction:resolving-functor-spectral-sequences:p1,set,existing_weaker,derived-lemma-two-ss-complex-functor,"The two initial-page formulas agree after taking the first E1 cohomology, but Stacks uses a Cartan-Eilenberg resolution rather than an arbitrary Tohoku resolving functor.",reviewed_weaker,
D000146,tohoku:construction:resolving-functor-spectral-sequences:p2,set,existing_weaker,derived-lemma-two-ss-complex-functor,This continuation identifies Tohoku's resolving-functor sequences with hyperhomology sequences; Stacks constructs the latter directly and has no resolving-functor comparison.,reviewed_weaker,
D000147,tohoku:construction:right-derived-functors:p1,set,extend_existing,derived-definition-injective-resolution;derived-lemma-injective-resolutions-exist;derived-definition-higher-derived-functors;derived-lemma-right-derived-functor;derived-definition-derived-functor;derived-definition-projective-resolution;derived-lemma-projective-resolutions-exist,"Stacks supplies injective and projective resolutions, defines derived and higher derived functors, and computes the right-derived construction under enough injectives. Tohoku packages right and left constructions together in its classical delta-functor framework, so the correspondence extends several local definitions rather than matching one statement exactly.",reviewed_gap,
D000148,tohoku:construction:right-derived-spectral-functors:p1,set,existing_weaker,derived-lemma-two-ss-complex-functor;derived-remark-functorial-ss,"Stacks constructs functorial Cartan-Eilenberg spectral sequences for bounded-below K, but assumes F left exact and does not package them as spectral functors.",reviewed_weaker,
D000149,tohoku:cor:2.5.5,set,new_statement,,"After restoring the source-bold F and G-prime subjects and unpacking both acyclicity hypotheses componentwise, the corollary is well typed. No local result identifies both composite spectral sequences through a commuting square of four resolving functors as stated.",reviewed_new_statement,
D000150,tohoku:def:associated-graded,set,extend_existing,,"Direct-source replay exposed an internally inconsistent printed indexing footnote, so the corrected source adopts an explicit coherent increasing/decreasing convention. Stacks gives gr^p(A)=F^pA/F^(p+1)A and the graded object/functor, but its target is unlabeled and does not package the source's index reconciliation.",reviewed_gap,
D000151,tohoku:def:cohomological-spectral-sequence,set,extend_existing,,"Tohoku defines first-quadrant support and derives stabilization bounds. The local label named first-quadrant is a convergence lemma under finite-diagonal support, not this definition.",reviewed_gap,
D000152,tohoku:def:delta-functor-morphism,set,existing_equivalent,homology-definition-morphism-delta-functors,The componentwise natural transformations and compatibility square coincide; Stacks restricts to its exact nonnegative delta-functors.,reviewed_equivalent,
D000153,tohoku:def:delta-functor:p1,set,existing_stronger,homology-definition-cohomological-delta-functor,"The functor family and connecting maps match, but Stacks requires abelian codomain, nonnegative degrees, and exact long sequences, whereas Tohoku initially requires only additive codomain and later only a complex.",reviewed_stronger,
D000154,tohoku:def:delta-star-and-variance,set,extend_existing,,"The local lemma covers contravariance obtained by an exact dual functor, only one part of Tohoku's four variance/degree conventions; it does not define delta-star. Its label is absent from tags/tags.",reviewed_gap,
D000155,tohoku:def:effaceable-coeffaceable,set,existing_weaker,homology-lemma-efface-implies-universal,The Stacks lemma's hypothesis exactly spells out effaceability by monomorphisms for each positive degree; it does not define generic effaceable/co-effaceable functors or state Tohoku's equivalences with injectives.,reviewed_weaker,
D000156,tohoku:def:exact-delta-functor,set,existing_weaker,homology-definition-cohomological-delta-functor,"Stacks builds exactness into its cohomological delta-functor definition. This matches the covariant nonnegative case, not Tohoku's arbitrary interval, delta-star, or homological variants.",reviewed_weaker,
D000157,tohoku:def:filtered-object,set,existing_equivalent,homology-definition-filtered;homology-lemma-filtered,"Stacks gives decreasing filtrations, filtered morphisms, additivity, and non-abelianness exactly; it additionally defines induced, quotient, finite, separated, and exhaustive filtrations.",reviewed_equivalent,
D000158,tohoku:def:morphism-spectral-sequence,set,existing_weaker,homology-definition-spectral-sequence,"Stacks' page maps commute with differentials and induce the next page, but its morphism has no separate filtered-abutment map or beta compatibility because those data are defined elsewhere.",reviewed_weaker,
D000159,tohoku:def:resolving-functor,set,new_statement,,"After correcting the two ill-typed Z^0 F^0 expressions to Z^0(F), Tohoku's definition is well typed. No local definition has its exact functor from objects to nonnegative complexes with augmentation and injective-acyclicity axioms; Stacks' similarly named resolution functor has different source, target, and axioms.",reviewed_new_statement,
D000160,tohoku:def:right-balanced,set,extend_existing,,No local generic balanced-bifunctor criterion identifies the two partial derived functors under exactness on projectives and injectives; Ext resolution-independence is only a special case.,reviewed_gap,
D000161,tohoku:def:right-left-satellites,set,new_statement,,Local TeX uses satellite terminology only in applications and does not define general right/left satellites via finite universal delta- or delta-star functors.,reviewed_new_statement,
D000162,tohoku:def:spectral-functor,set,extend_existing,,No local definition packages an additive functor into a category of spectral sequences; local functoriality results concern particular constructions.,reviewed_gap,
D000163,tohoku:def:spectral-sequence,set,existing_weaker,homology-definition-spectral-sequence;homology-remark-allow-translation-functors;homology-definition-filtered-complex-ss-converges,Stacks splits Tohoku's unified bigraded spectral sequence with stabilized E-infinity and filtered abutment across three notions; no one label is exact.,reviewed_weaker,
D000164,tohoku:def:universal-delta-functor,set,extend_existing,homology-definition-universal-delta-functor,"After correcting the five unbound i_0 occurrences to degree 0, Tohoku's universal property is well typed. Stacks gives the corresponding nonnegative exact delta-functor definition, while Tohoku's surrounding framework also permits finite degree ranges and nonexact delta-functor data, so the local target does not exhaust the source notion.",reviewed_gap,
D000165,tohoku:diagram:2.5:functor-square,set,structural_only,,This diagram only supplies the typed four-functor square for an unmatched comparison construction; no local generic target uses this exact square.,reviewed_structural,
D000166,tohoku:diagram:delta-morphism,set,structural_only,homology-definition-morphism-delta-functors,"The square is exactly the compatibility diagram for a morphism of delta-functors, within Stacks' narrower exact nonnegative convention.",reviewed_structural,
D000167,tohoku:diagram:delta-naturality,set,structural_only,homology-definition-cohomological-delta-functor,The naturality square for connecting morphisms is identical to the Stacks diagram.,reviewed_structural,
D000168,tohoku:diagram:prop-2.2.1,set,structural_only,homology-lemma-efface-implies-universal,The diagram is the degree-one quotient step in the effaceability-implies-universality proof; Stacks proves the same induction with equivalent cokernel data.,reviewed_structural,
D000169,tohoku:eq:2.4.1,set,existing_equivalent,homology-lemma-ss-double-complex,"The two E2 pages of a commuting double complex agree, up to the documented index naming convention; both sources totalize using the sign twist and impose finite diagonal support for convergence.",reviewed_equivalent,
D000170,tohoku:eq:2.4.2,set,existing_weaker,derived-lemma-two-ss-complex-functor,"Stacks gives the second E2 page explicitly and the first E1 page whose cohomology is H^p(R^qF(K)); it assumes F left exact, unlike Tohoku's additive-F scope.",reviewed_weaker,
D000171,tohoku:eq:2.4.3,set,existing_weaker,derived-lemma-grothendieck-spectral-sequence,The E2 formula is identical. Stacks additionally assumes F and G left exact and enough injectives in both source categories.,reviewed_weaker,
D000172,tohoku:eq:2.5.1,set,new_statement,derived-lemma-leray-acyclicity;derived-lemma-right-derived-functor,"Stacks has canonical maps from acyclic/injective resolutions computing RF, but not this resolving-functor bicomplex zigzag.",reviewed_new_statement,
D000173,tohoku:eq:2.5.2,set,new_statement,derived-lemma-higher-derived-functors;homology-lemma-uniqueness-universal-delta-functor,"The local results identify universal higher derived functors and their injective-resolution computations, but do not state Tohoku's two arrows through H^n of a resolving-functor bicomplex.",reviewed_new_statement,
D000174,tohoku:eq:2.5.3,set,existing_weaker,derived-lemma-two-ss-complex-functor,"The initial terms H^p(R^qF(K)) and R^pF(H^q(K)) agree; the local spectral sequences come from Cartan-Eilenberg resolutions, not Tohoku's resolving functor.",reviewed_weaker,
D000175,tohoku:eq:2.5.4,set,new_statement,,"No local labeled result contains the two paired zigzags among L(K), M(K), and the resolving-functor bicomplex, together with equality on abutments.",reviewed_new_statement,
D000176,tohoku:eq:2.5.5,set,new_statement,,No local labeled result gives these two E2-page zigzags and proves both arrows are isomorphisms for Tohoku's auxiliary M(K).,reviewed_new_statement,
D000177,tohoku:eq:2.5.6,set,existing_weaker,derived-lemma-grothendieck-spectral-sequence,"The E2 page R^pG(R^qF(A)) is identical, but Stacks constructs it via Cartan-Eilenberg resolutions and assumes F and G left exact.",reviewed_weaker,
D000178,tohoku:example:2.5:hom-projective-resolution,set,example_or_remark,derived-lemma-compute-ext-resolutions,"Stacks proves a projective resolution computes Ext through Hom(P,-), matching the mathematical outcome; it does not call Hom(P,-) a Tohoku resolving functor.",reviewed_example_or_remark,
D000179,tohoku:example:2.5:identity-resolution,set,example_or_remark,derived-lemma-functorial-injective-resolutions,"Both recursively build functorial resolutions from embeddings, but Stacks assumes functorial injective embeddings and resolves bounded-below complexes; Tohoku assumes an exact C^0 and defines an objectwise resolution of identity.",reviewed_example_or_remark,
D000180,tohoku:example:bicomplex-spectral-sequences,set,example_or_remark,homology-definition-double-complex;homology-lemma-ss-double-complex;homology-lemma-first-quadrant-ss,"The commuting-square convention, sign-twisted total differential, two spectral sequences, E2 pages, and finite-diagonal convergence match the local treatment.",reviewed_example_or_remark,
D000181,tohoku:example:ext-bifunctor,set,example_or_remark,derived-definition-ext;derived-lemma-compute-ext-resolutions;derived-lemma-ext-1;derived-lemma-representable-homological;derived-lemma-negative-exts,"Stacks defines Ext in both variables, proves representables are homological, gives both long exact sequences, computes Ext by injective or projective resolutions, identifies Ext^1 with extension classes, and records negative Ext vanishing; its derived-category definition needs neither enough injectives nor projectives.",reviewed_example_or_remark,
D000182,tohoku:example:sheaf-ext,set,example_or_remark,injectives-theorem-sheaves-modules-injectives;derived-definition-ext,"Stacks proves that sheaves of modules on a ringed site have functorial injective embeddings and defines Ext. The corrected Tohoku layer qualifies the projective statement as a possible failure in general; this is a valid contextual example, but the qualified claim has no local tagged counterpart.",reviewed_example_or_remark,
D000183,tohoku:morphism:satellite-to-derived,set,existing_weaker,derived-lemma-right-derived-delta-functor;derived-lemma-left-exact-higher-derived;homology-lemma-uniqueness-universal-delta-functor,Stacks proves higher derived functors form a universal delta-functor when enough acyclic embeddings exist and F=R^0F exactly when F is left exact; it has no separately defined satellite functor or canonical S-to-R map.,reviewed_weaker,
D000184,tohoku:prop:2.2.1,set,existing_weaker,homology-lemma-efface-implies-universal;homology-lemma-uniqueness-universal-delta-functor;derived-lemma-higher-derived-functors,"The direct effaceability criterion is exact. The converse under injective effacements is recoverable through uniqueness and injective vanishing but is not packaged in the local lemma, and Stacks uses nonnegative all-degree delta-functors.",reviewed_weaker,
D000185,tohoku:prop:2.2.1:proof:p1,set,structural_only,homology-lemma-efface-implies-universal,This is the degree-one start of the same effaceability induction used in the Stacks proof.,reviewed_structural,
D000186,tohoku:prop:2.2.1:proof:p2,set,structural_only,homology-lemma-efface-implies-universal,"The quotient construction, uniqueness, independence, and naturality are the same proof mechanism as Stacks' inductive cokernel construction; Tohoku also points to a converse deferred to its next theorem.",reviewed_structural,
D000187,tohoku:prop:2.5.1,set,new_statement,derived-lemma-higher-derived-functors;homology-lemma-uniqueness-universal-delta-functor,"Universal-delta uniqueness gives the same unique cohomological-functor identification once Tohoku's resolving-functor axioms are accepted, but Stacks has no resolving-functor proposition.",reviewed_new_statement,
D000188,tohoku:prop:2.5.2,set,new_statement,derived-lemma-leray-acyclicity;derived-lemma-two-ss-complex-functor,"Stacks proves acyclic resolutions compute RF and supplies the double-complex spectral sequences, but not Tohoku's two comparison maps through an arbitrary resolving functor.",reviewed_new_statement,
D000189,tohoku:prop:2.5.2:proof:p1,set,structural_only,derived-lemma-leray-acyclicity;derived-lemma-two-ss-complex-functor,"The spectral-sequence degeneration argument parallels local acyclic-resolution and double-complex results, but its middle resolving-functor bicomplex has no local counterpart.",reviewed_structural,
D000190,tohoku:prop:2.5.2:proof:p2,set,structural_only,homology-lemma-uniqueness-universal-delta-functor,"Naturality and compatibility with connecting maps support the unique universal-delta identification, but the particular resolving-functor comparison remains absent locally.",reviewed_structural,
D000191,tohoku:prop:2.5.3,set,new_statement,derived-lemma-two-ss-complex-functor;derived-remark-functorial-ss,Stacks directly constructs functorial hyperderived spectral sequences with the same pages; it does not prove an isomorphism from the spectral sequences of a Tohoku resolving-functor bicomplex.,reviewed_new_statement,
D000192,tohoku:prop:2.5.3:proof:p1,set,structural_only,derived-definition-cartan-eilenberg;derived-lemma-two-ss-complex-functor,"The auxiliary injective double resolution and its two spectral sequences correspond to Cartan-Eilenberg machinery, but the additional M(K) resolving-functor zigzag is Tohoku-specific.",reviewed_structural,
D000193,tohoku:prop:2.5.3:proof:p2,set,structural_only,derived-lemma-two-ss-complex-functor,The calculations of H^p(R^qF(K)) and R^pF(H^q(K)) match the local Cartan-Eilenberg spectral-sequence calculation; the resolving-functor comparison itself is absent.,reviewed_structural,
D000194,tohoku:prop:2.5.4,set,new_statement,,"After correcting the printed undefined K to A from the context, equation (2.5.6), and proof, the proposition is well typed. No local theorem identifies a G-hyperhomology spectral sequence of a Tohoku resolving complex with the composite spectral sequence.",reviewed_new_statement,
D000195,tohoku:prop:2.5.4:proof,set,structural_only,derived-lemma-grothendieck-spectral-sequence;derived-lemma-two-ss-complex-functor,"The initial-page comparison is conceptually Grothendieck/Cartan-Eilenberg, but Stacks has no resolving-functor zigzag realizing Tohoku's claimed whole-sequence isomorphism.",reviewed_structural,
D000196,tohoku:prop:2.5.5,set,new_statement,,"With the bold termwise acyclicity hypotheses restored and the proof's seven erroneous F-prime symbols corrected to F, the comparison theorem is well typed. No local generic theorem compares both hyperhomology spectral sequences for this four-functor square and identifies them with the two composite spectral functors.",reviewed_new_statement,
D000197,tohoku:prop:2.5.5:proof,set,structural_only,,"Direct-source replay establishes that seven printed F-prime symbols in the proof must be F. After correction the argument is type-correct and supports the unmatched parent theorem, but it has no standalone local target.",reviewed_structural,
D000198,tohoku:prop:satellites-uniqueness,set,existing_weaker,homology-lemma-uniqueness-universal-delta-functor,Both assert uniqueness up to unique/canonical isomorphism of a universal delta-functor extending a fixed degree-zero functor; Stacks states the all-nonnegative-degree version rather than a finite truncation.,reviewed_weaker,
D000199,tohoku:remark:2.4.1:1,set,example_or_remark,derived-lemma-F-acyclic;derived-lemma-compose-derived-functors;homology-lemma-efface-implies-universal,Stacks characterizes G-acyclicity by vanishing higher derived functors and uses it for composition; the equivalence with effaceability of every (R^qG)F is not packaged as one result.,reviewed_example_or_remark,
D000200,tohoku:remark:2.4.1:2,set,example_or_remark,derived-lemma-leray-acyclicity;derived-lemma-grothendieck-spectral-sequence,"Leray acyclicity justifies replacing injectives by F-acyclic resolution terms, and the Grothendieck lemma supplies the spectral sequence; the exact two-step recipe is not separately stated.",reviewed_example_or_remark,
D000201,tohoku:remark:2.4.1:3,set,example_or_remark,derived-lemma-leray-acyclicity;derived-lemma-two-ss-complex-functor,Stacks gives both the hyperderived spectral sequences and the acyclic-resolution isomorphism F(K) to RF(K); it does not state Tohoku's iterated-connecting-map sign comparison.,reviewed_example_or_remark,
D000202,tohoku:remark:derived-spectral-functor-scope,set,example_or_remark,derived-lemma-unbounded-right-derived;derived-lemma-unbounded-left-derived,Stacks proves unbounded right/left derived functors under bounded cohomological dimension and enough acyclic embeddings. It does not package Tohoku's unbounded spectral functors or multifunctor comment.,reviewed_example_or_remark,
D000203,tohoku:remark:satellites-existence:p1,set,example_or_remark,,This is a historical/existence comment about arbitrary satellite functors; the local Stacks framework does not define those satellites generally.,reviewed_example_or_remark,
D000204,tohoku:remark:satellites-existence:p2,set,example_or_remark,,No local result states the recursive S^1(S^iF) and S^-1(S^iF) formulas or reduces existence of all satellites to degree plus/minus one.,reviewed_example_or_remark,
D000205,tohoku:remark:satellites-small-skeleton:p1,set,example_or_remark,,No local theorem constructs satellites for every additive functor from an essentially small abelian category into an AB5 target by this small-skeleton hypothesis.,reviewed_example_or_remark,
D000206,tohoku:remark:satellites-small-skeleton:p2,set,example_or_remark,,The indicated filtered-colimit construction of S^1F and its algebraic-group example have no local generic satellite target.,reviewed_example_or_remark,
D000207,tohoku:section:2.1,set,extend_existing,homology-section-cohomological-delta-functor,"The local section covers exact nonnegative cohomological delta-functors, morphisms, and universality, but not Tohoku's prior nonexact delta/delta-star framework or all variance conventions.",reviewed_gap,
D000208,tohoku:section:2.2,set,new_section,homology-definition-universal-delta-functor;homology-lemma-efface-implies-universal;homology-lemma-uniqueness-universal-delta-functor,"Local results cover universal delta-functors and effaceability, but not Tohoku's full satellite existence, recursive construction, or exactness criterion.",reviewed_new_section,
D000209,tohoku:section:2.3,set,extend_existing,derived-section-derived-functors-classical;derived-section-higher-derived;derived-section-right-derived-functor,The local sections cover classical and higher derived functors with injective resolutions; Tohoku's generic mixed-variance bifunctor discussion is not present.,reviewed_gap,
D000210,tohoku:section:2.4,set,extend_existing,homology-section-spectral-sequence;homology-section-double-complex;derived-section-cartan-eilenberg;derived-section-composition-right-derived-functors,"Local sections cover spectral sequences, double complexes, hyperderived sequences, and Grothendieck composition; they do not define Tohoku spectral functors and split its unified conventions across several notions.",reviewed_gap,
D000211,tohoku:section:2.4:intro,set,historical_reference,,This prose only announces terminology and selected constructions; the mathematical definitions and theorems are mapped in their own rows.,reviewed_historical,
D000212,tohoku:section:2.5,set,new_section,derived-section-functorial-injective-resolutions;derived-section-right-derived-functor-via-resolutions,"The local sections compute derived functors via functorial injective resolution functors, but those are not Tohoku resolving functors and do not contain its comparison propositions.",reviewed_new_section,
D000213,tohoku:sequence:partial-derived-long-exact,set,extend_existing,,No local labeled generic bifunctor result supplies this long exact sequence in the contravariant first variable; the analogous Ext sequences are only the Hom special case.,reviewed_gap,
D000214,tohoku:thm:2.2.2:dual,set,new_statement,derived-definition-projective-resolution;derived-lemma-projective-resolutions-exist,"Stacks supplies projective resolutions and left-derived machinery, but not Tohoku's negative satellites, co-effaceability, or its exactness criterion for arbitrary additive F.",reviewed_new_statement,
D000215,tohoku:thm:2.2.2:p1,set,existing_weaker,derived-lemma-enough-injectives-right-derived;derived-lemma-right-derived-delta-functor,"Stacks constructs R^iF for any additive F under enough injectives and gives a universal delta-functor when F has enough acyclic embeddings, but R^0F need not equal F unless F is left exact, so it is not Tohoku's satellite theorem.",reviewed_weaker,
D000216,tohoku:thm:2.2.2:p2,set,new_statement,,The half-exactness plus nested-subobject kernel criterion for exactness of the satellite delta-functor is not stated in local Stacks TeX.,reviewed_new_statement,
D000217,tohoku:thm:2.2.2:proof:p1,set,structural_only,,The explicit S^1F(A)=F(A')/Im(F(M)) construction from an injective effacement and its independence proof are absent from the local modern derived-functor treatment.,reviewed_structural,
D000218,tohoku:thm:2.4.1,set,existing_weaker,derived-lemma-grothendieck-spectral-sequence,"This is the same Grothendieck E2 spectral sequence and abutment. Stacks assumes both F and G left exact, whereas Tohoku explicitly assumes only G left exact and allows its broader derived-functor convention; Stacks does not use spectral-functor terminology.",reviewed_weaker,
